gvkey,fyear,tic,current_ratio,debt_to_equity,debt_ratio,interest_coverage,roa,roe,asset_turnover,market_to_book,cash_flow_to_liabilities,label
65084,2014,CXW,1.14733,1.11083,0.52625,5.92155,0.06236,0.13164,0.52663,2.86413,0.25739,0
61839,2014,APU,0.81927,2.2708,0.68816,2.62822,0.06643,0.2192,0.8508,3.20344,0.15985,0
175900,2014,SBH,2.38201,-6.84917,1.17096,4.3813,0.12118,-0.70881,1.84904,-12.19774,0.13293,0
13971,2014,MEOH,2.0564,1.52383,0.57004,10.1079,0.0952,0.25449,0.67501,2.36865,0.29426,0
315318,2014,ESI,6.50618,0.81517,0.43992,3.22739,-0.00656,-0.01216,0.18501,1.71881,0.04898,0
162733,2014,PAY.4,1.59535,1.57824,0.60378,0.41557,-0.01411,-0.03688,0.6916,4.08408,0.12201,0
8214,2014,OC,1.83825,1.03602,0.50629,3.68421,0.02991,0.06121,0.69835,1.14258,0.11529,0
29901,2014,CPRT,1.68775,0.50155,0.33402,36.51209,0.11859,0.17806,0.77216,4.19597,0.52174,0
30032,2014,EXP,1.98636,0.86286,0.46319,13.83256,0.09925,0.18489,0.56644,4.15446,0.26849,0
25313,2014,STE,2.54272,0.95725,0.48861,13.50576,0.06433,0.12604,0.8813,3.91306,0.23985,0
28195,2014,JBL,1.2402,2.77424,0.73344,2.32248,0.02846,0.10764,1.8588,1.86856,0.08021,0
19770,2014,AM.2,4.71604,0.03923,0.03775,4.64329,0.01206,0.01254,0.06863,3.11127,0.92832,0
6097,2014,IGT.1,2.24137,2.33125,0.69981,4.01088,0.06214,0.207,0.51588,3.48359,0.07135,0
18159,2014,AGIO,5.88561,0.15915,0.1373,1000.0,-0.10877,-0.12608,0.13287,9.79531,-0.87881,0
185645,2014,GNCIQ,3.64622,2.54186,0.71766,9.31369,0.09555,0.33844,0.97586,5.48674,0.15808,0
120134,2014,INFA.1,2.0931,0.41944,0.2955,348.00411,0.06236,0.08851,0.57278,3.21612,0.43133,0
177983,2014,G,1.91043,1.13404,0.53141,8.5779,0.07001,0.1494,0.83114,3.22121,0.18652,0
28176,2014,ATR,2.00738,1.20832,0.54705,14.78986,0.07864,0.1737,1.0659,3.75153,0.23592,0
177108,2014,CNK,1.78812,2.72183,0.7295,3.38996,0.04639,0.17309,0.63271,3.69932,0.1501,0
185334,2014,PF,1.86657,2.03441,0.67045,4.33733,0.04776,0.14494,0.49821,2.3951,0.15793,0
11925,2014,NE,1.38866,0.91394,0.45156,4.60666,0.00064,0.00129,0.24329,0.62472,0.29638,0
183684,2014,TMH.1,0.80741,3.69062,0.78598,14.30213,0.04949,0.23241,1.42787,9.75133,0.128,0
1920,2014,AVP,1.44808,17.91408,0.94446,6.60486,-0.0707,-1.34092,1.61028,14.085,0.06931,0
6768,2014,KATE,1.87701,3.64072,0.78452,4.20441,0.17182,0.79735,1.22914,20.42546,0.01977,0
185318,2014,SWFT,1.8957,5.24741,0.8399,3.98221,0.05486,0.34274,1.46335,8.65223,0.16041,0
10816,2014,USG.1,2.04618,8.81081,0.89785,1.8022,0.00926,0.09091,0.9324,9.95591,0.04796,0
24539,2014,WOOF.1,1.43723,0.92394,0.47569,15.21559,0.05808,0.1128,0.82267,3.36888,0.24358,0
14304,2014,AKRXQ,3.68449,3.93057,0.79718,3.19192,0.01854,0.09139,0.31102,10.45843,0.02034,0
64063,2014,GEL,0.97858,1.62802,0.61949,1.64815,0.03288,0.0864,1.19062,3.27947,0.14544,0
25180,2014,AGCO,1.59137,1.13064,0.52718,9.637,0.05549,0.11901,1.31474,1.16845,0.11244,0
4809,2014,FLO,1.45954,1.14504,0.53381,10.5795,0.07295,0.15648,1.55625,3.57721,0.24416,0
10567,2014,SIX,1.29893,8.36767,0.73907,3.1316,0.02999,0.33954,0.46384,17.91141,0.20941,0
24405,2014,ZBRA,1.74929,4.35514,0.81326,4.06184,0.00582,0.03118,0.29999,3.84509,0.05483,0
196268,2014,YELP,12.38507,0.07056,0.06591,1000.0,0.05793,0.06201,0.5996,6.78563,1.39595,0
180402,2014,HSNI,1.85741,1.37771,0.57943,38.91371,0.12078,0.28719,2.50178,6.61482,0.16713,0
141460,2014,SGEN,3.24074,1.1769,0.54063,1000.0,-0.1659,-0.36114,0.62479,18.89284,-0.2418,0
20748,2014,ANET,4.70641,0.45957,0.31487,19.98615,0.10709,0.1563,0.72021,7.16535,0.51642,0
5608,2014,HXL,2.19478,0.77094,0.43533,29.41509,0.10283,0.1821,0.91117,3.44577,0.35871,0
175955,2014,IPGP,7.32204,0.15702,0.13571,602.47826,0.16554,0.19153,0.63576,3.749,1.09602,0
23978,2014,X,1.80191,2.24112,0.69141,3.34074,0.00828,0.02685,1.42172,1.02522,0.17524,0
17688,2014,RCPT,23.68626,0.04391,0.04206,-122.73927,-0.16957,-0.17702,0.0087,5.94473,-3.23454,0
136804,2014,CPHD,3.76587,1.24037,0.55365,-1.11714,-0.06319,-0.14158,0.59243,10.83732,0.02093,0
30255,2014,NPSP,4.60958,1.16415,0.53792,0.36786,-0.03006,-0.06505,0.77365,28.62749,-0.10726,0
5918,2014,VVC,0.89996,2.21318,0.68878,3.99654,0.03233,0.10388,0.50592,2.37682,0.1373,0
164660,2014,CCO,1.50447,-18.88999,1.02215,0.87446,-0.00151,0.02786,0.46543,-11.0765,0.05358,1
145049,2014,GME,1.25785,1.05363,0.51306,59.16822,0.09257,0.19011,2.1892,1.83606,0.22055,0
11376,2014,WST,2.61109,0.74616,0.42731,10.0442,0.07607,0.13282,0.85068,3.96699,0.25616,0
179690,2014,SWI,1.58634,0.40107,0.28626,169.47953,0.09468,0.13265,0.51963,6.42369,0.84604,0
10581,2014,TKR,2.77613,0.89602,0.47055,11.73267,0.05691,0.10836,1.02492,2.39887,0.21738,0
10405,2014,ATI,2.58579,1.48599,0.58658,0.92789,-0.00039,-0.001,0.6416,1.4547,0.01448,0
25495,2014,DYN.2,3.92658,3.11419,0.73086,-0.00862,-0.02431,-0.10357,0.22231,1.43272,0.01986,1
31881,2014,FEIC,2.77505,0.36155,0.26554,260.6,0.0741,0.10089,0.67447,3.62649,0.37958,0
18689,2014,VEEV,3.70297,0.33935,0.25337,1000.0,0.07411,0.09926,0.57484,9.26551,0.48946,0
65270,2014,SYNT,8.16571,0.29139,0.22564,117.00307,0.20403,0.26349,0.74568,3.97404,0.84509,0
126721,2014,TDY,1.74712,0.97646,0.48693,15.56771,0.07606,0.15253,0.83642,2.63857,0.20657,0
1661,2014,NBR,1.74923,1.41815,0.58596,2.94255,-0.05629,-0.13622,0.57275,0.76529,0.25598,0
18675,2014,BURL,1.05826,-40.79574,1.02513,3.04241,0.02513,-1.00006,1.84778,-56.9282,0.11237,0
264708,2014,CAB,2.79942,3.22298,0.7632,11.33419,0.02628,0.11098,0.49167,2.06178,0.04404,0
11313,2014,WSO,4.03222,0.74554,0.36795,58.72973,0.08452,0.17126,2.20234,4.23813,0.21999,0
4460,2014,ESL,2.86553,0.68622,0.40566,8.00394,0.03207,0.05425,0.6423,1.97611,0.16702,0
29173,2014,NFX,0.85377,1.46545,0.59439,2.875,0.09377,0.23118,0.23838,0.95668,0.24312,0
61034,2014,TK,0.97751,7.70511,0.7133,1.64814,-0.00462,-0.04985,0.16806,3.35927,0.05274,1
5860,2014,ITT,2.11014,1.98469,0.66397,78.325,0.05081,0.15186,0.73099,3.03059,0.09912,0
19507,2014,OUT,1.39224,1.78354,0.64074,2.36792,0.07627,0.21231,0.33646,2.53638,0.10194,0
14898,2014,DDD,3.91061,0.17246,0.14612,27.9617,0.00763,0.009,0.42835,2.83529,0.22923,0
10789,2014,TYL,1.48905,0.70335,0.41292,253.53476,0.10269,0.17491,0.85909,10.86985,0.52081,0
166363,2014,AHGP,0.81764,2.24952,0.5551,15.47677,0.12424,0.50347,1.00505,6.46457,0.57839,0
163983,2014,THS,3.05056,1.21855,0.54926,6.07163,0.02303,0.05109,0.75483,2.07415,0.09887,0
6386,2014,KMT,2.71023,0.98819,0.49287,9.4916,0.04094,0.08209,0.73349,1.88723,0.1426,0
165652,2014,WNR,1.74456,2.58542,0.50944,11.2459,0.09853,0.50006,2.66668,3.24591,0.2548,0
184040,2014,CIEIQ,6.59792,1.10516,0.52498,-3.31723,-0.11476,-0.24158,0.0,1.71767,-0.02762,1
192255,2014,ACHC,1.65212,1.52404,0.60381,3.58273,0.03735,0.09426,0.45179,4.11409,0.08587,0
3734,2014,DAN,2.34259,3.47222,0.76065,4.16949,0.06471,0.29537,1.34219,3.34293,0.136,0
260778,2014,WCG,1.82172,1.81659,0.64496,6.32995,0.01417,0.03991,2.88318,2.25803,0.10324,0
183920,2014,AOL,1.95563,0.44376,0.30649,14.00629,0.03634,0.05261,0.73112,1.50657,0.38673,0
20089,2014,TMX,1.15359,13.30084,0.93007,2.00913,-0.0111,-0.15877,0.47857,9.99901,0.05068,1
16188,2014,CGNX,3.27994,0.11582,0.1038,1000.0,0.14784,0.16496,0.59176,4.85687,1.82855,0
1690,2015,AAPL,1.10877,1.43374,0.58911,97.17599,0.18381,0.44735,0.80458,5.15551,0.4749,0
160329,2015,GOOGL,4.6667,0.22546,0.18398,186.15385,0.11086,0.13586,0.50853,4.3893,0.95923,0
12141,2015,MSFT,2.50134,1.2005,0.54556,34.95285,0.06919,0.15225,0.53103,4.42531,0.30248,0
4503,2015,XOM,0.78967,0.9364,0.47496,16.2459,0.04796,0.09455,0.70321,1.8966,0.18971,0
64768,2015,AMZN,1.07596,3.88972,0.79549,4.74074,0.00911,0.04453,1.63508,23.78543,0.22897,0
170617,2015,META,11.24779,0.11735,0.10503,273.65217,0.07465,0.0834,0.36286,6.73386,1.65716,0
6266,2015,JNJ,2.16996,0.87507,0.46669,28.08869,0.1155,0.21657,0.52525,3.97766,0.30965,0
8762,2015,PG,0.99517,1.06037,0.51311,21.31313,0.05433,0.11228,0.58905,3.38942,0.21985,0
9899,2015,T,0.75272,2.27464,0.69295,5.253,0.03314,0.10879,0.36457,1.72369,0.12859,0
11259,2015,WMT,0.93222,1.4398,0.58107,8.52841,0.07362,0.18243,2.40485,2.6051,0.23617,0
8530,2015,PFE,1.48998,1.58379,0.61186,11.25833,0.04156,0.10758,0.29172,3.0811,0.14163,0
2136,2015,VZ,0.63563,13.80558,0.92707,6.00654,0.07308,1.08832,0.53802,11.45983,0.17165,0
3144,2015,KO,1.24007,2.51737,0.71403,19.0689,0.08159,0.28767,0.49165,7.26927,0.16366,0
3980,2015,DIS,1.02596,0.88775,0.44824,35.264,0.09505,0.18825,0.59496,3.81256,0.27599,0
2991,2015,CVX,1.33566,0.73481,0.42171,-6.78182,0.01724,0.03004,0.4606,1.1091,0.17338,0
12142,2015,ORCL,3.73739,1.36163,0.57399,8.89298,0.07935,0.18823,0.33025,3.51173,0.21061,0
6008,2015,INTC,2.57586,0.67255,0.39861,24.12773,0.1108,0.18695,0.53709,2.66475,0.46289,0
5680,2015,HD,1.35662,5.7367,0.85156,12.92291,0.16473,1.10972,2.0804,24.92899,0.25869,0
7257,2015,MRK,1.54997,1.27612,0.56015,12.90327,0.04364,0.09943,0.38808,3.2881,0.21787,0
8479,2015,PEP,1.31022,4.85078,0.82732,10.37014,0.07826,0.45885,0.90511,12.17675,0.18356,0
20779,2015,CSCO,3.22918,0.90077,0.47386,20.24205,0.07914,0.15044,0.43321,2.42078,0.23342,0
24856,2015,GILD,2.50359,1.76562,0.63126,32.36483,0.34931,0.97702,0.62962,7.76369,0.62123,0
3226,2015,CMCSA,0.67681,2.1308,0.66862,6.10019,0.04901,0.15617,0.44731,2.63683,0.1686,0
179621,2015,PM,1.02717,-3.43038,1.33797,9.44435,0.20241,-0.51895,0.78908,-10.28412,0.17312,0
6066,2015,IBM,1.2403,6.73615,0.86946,15.44444,0.11937,0.92484,0.73977,9.31872,0.17704,0
27845,2015,AGN,1.03447,0.82682,0.43618,1.00813,0.02882,0.05463,0.11095,1.72032,0.07645,0
1602,2015,AMGN,4.44421,1.54873,0.60765,7.85662,0.09695,0.24709,0.30264,4.3584,0.2087,0
2403,2015,BMY,1.29911,1.21436,0.54567,11.69355,0.04929,0.1097,0.52161,8.04784,0.10575,0
8543,2015,MO,0.85985,10.28646,0.91056,10.35272,0.16109,1.81979,0.5795,39.61633,0.19612,0
7228,2015,MDT,3.29379,0.91656,0.47823,5.23857,0.03546,0.06796,0.28896,2.12689,0.10935,0
160225,2015,MA,1.75227,1.69326,0.62739,85.54098,0.23406,0.63172,0.5942,18.02969,0.3961,0
7241,2015,CVS,1.31115,1.5167,0.60236,11.92186,0.05592,0.14079,1.63672,2.89399,0.14911,0
7154,2015,MCD,3.26837,4.3526,0.81317,11.35541,0.11938,0.63902,0.66984,15.1144,0.21196,0
2285,2015,BA,1.35353,13.89282,0.93224,14.55533,0.05483,0.81705,1.01807,15.21502,0.10638,0
16101,2015,ABBV,1.49752,12.4474,0.92564,13.62751,0.09697,1.30393,0.4309,24.17492,0.15345,0
11264,2015,WBA,1.18723,1.21454,0.54494,9.98024,0.06135,0.13674,1.50394,3.05666,0.15111,0
13599,2015,CELG,4.7747,3.5706,0.78121,8.22344,0.05922,0.27065,0.34214,15.91539,0.11753,0
7906,2015,NKE,2.80422,0.74547,0.42709,145.22581,0.17573,0.30674,1.51318,7.5771,0.3388,0
7435,2015,MMM,1.54341,1.79117,0.64096,43.58025,0.14772,0.41279,0.9253,7.83989,0.30614,0
6730,2015,LLY,1.52785,1.43972,0.5898,17.33843,0.06771,0.16528,0.56113,6.10219,0.13217,0
5568,2015,KHC,1.41085,0.98357,0.46138,3.94654,0.00516,0.01099,0.14912,1.53123,0.04348,0
9465,2015,SLB,1.90581,0.90085,0.47202,16.08671,0.03047,0.05815,0.52165,2.45928,0.26704,0
10920,2015,UPS,1.23485,14.50202,0.93498,21.70904,0.12644,1.96113,1.5234,34.45548,0.20743,0
25434,2015,SBUX,1.19138,1.13893,0.5324,45.38462,0.22155,0.47394,1.53965,14.50895,0.56579,0
24800,2015,QCOM,3.62279,0.61685,0.38157,69.34615,0.10377,0.16775,0.4977,2.60604,0.28408,0
10983,2015,RTX,1.18074,2.13897,0.6689,8.87346,0.08696,0.27809,0.64526,2.94392,0.1081,0
1300,2015,HON,1.09156,1.67412,0.62065,22.34545,0.09668,0.26079,0.78232,4.36418,0.17819,0
142953,2015,MDLZ,0.82018,1.24029,0.55285,6.39538,0.11564,0.25942,0.47159,2.52923,0.1073,0
24468,2015,BIIB,2.59933,1.08078,0.51935,47.35505,0.18185,0.37844,0.55185,7.14494,0.36684,0
10867,2015,UNP,1.28821,1.63743,0.62084,12.94534,0.0874,0.23051,0.39951,3.20782,0.21665,0
1078,2015,ABT,1.54093,0.93918,0.48297,18.94382,0.10723,0.20852,0.4947,3.11807,0.14889,0
12886,2015,TFCFA,2.39273,1.8144,0.62424,4.82516,0.16595,0.48235,0.57915,3.83759,0.1142,0
120877,2015,RAI,1.16934,1.91606,0.65707,6.88596,0.06112,0.17823,0.20057,3.60902,0.0056,0
6774,2015,LMT,1.15231,14.86309,0.93696,11.9684,0.07338,1.16403,0.93902,21.24522,0.11082,0
6829,2015,LOW,1.00658,3.08492,0.7552,9.84079,0.08143,0.33264,1.8894,8.51981,0.20261,0
3735,2015,DHR,1.27005,1.03241,0.5072,23.10749,0.06962,0.14172,0.42642,2.69266,0.15544,0
119314,2015,BKNG,2.46871,0.98063,0.49511,20.15146,0.14646,0.29008,0.52949,7.19152,0.35967,0
29028,2015,COST,1.04589,2.12838,0.67575,29.22581,0.07108,0.22389,3.47485,5.77707,0.18963,0
3170,2015,CL,1.24052,-40.14047,1.00368,28.67626,0.11574,-4.62876,1.34086,-198.91039,0.24571,0
25356,2015,ESRX,0.70296,2.06431,0.67356,10.01038,0.04651,0.14254,1.91107,3.40577,0.13519,0
143357,2015,ACN,1.35714,1.89422,0.63607,308.70154,0.16717,0.49784,1.80194,9.63194,0.35221,0
4087,2015,DD.2,1.71496,3.17405,0.75222,9.02174,0.04744,0.20018,0.61381,5.94831,0.07479,0
8549,2015,COP,0.94955,1.44364,0.58884,-4.50659,-0.04542,-0.11136,0.30327,1.45135,0.13191,0
4060,2015,DD,2.18235,1.95766,0.6151,5.26804,0.11297,0.35955,0.71705,2.69019,0.17962,0
23812,2015,REGN,3.59373,0.53471,0.34841,87.90928,0.1134,0.17403,0.73162,15.544,0.68095,0
10530,2015,TMO,1.38432,0.91516,0.47785,6.04194,0.04831,0.09252,0.41491,2.65513,0.14417,0
10499,2015,TXN,2.76869,0.63181,0.38718,46.81111,0.18398,0.30022,0.80099,5.57285,0.67919,0
176404,2015,TWC,0.62269,4.47782,0.81738,3.16833,0.03742,0.205,0.48089,5.84521,0.16235,0
8068,2015,OXY,1.37416,0.78386,0.43942,-59.28571,-0.18024,-0.32152,0.28731,2.12042,0.17556,0
112876,2015,EPD,0.60182,1.40186,0.5812,2.91088,0.0515,0.12423,0.55213,2.53663,0.14068,0
25056,2015,TWX,1.56373,1.70202,0.62962,5.05282,0.06003,0.16228,0.44039,2.17675,0.0956,1
5073,2015,GM,1.09153,3.8674,0.79271,4.54028,0.0498,0.24296,0.78324,1.2795,0.07768,0
12053,2015,EMC.2,1.16903,1.13023,0.51259,21.68902,0.04269,0.09413,0.53162,2.36028,0.22542,0
4093,2015,DUK,0.73,2.04861,0.67174,3.35827,0.02324,0.07088,0.19363,1.23635,0.08203,1
147579,2015,NFLX,1.53893,3.58881,0.78208,2.30436,0.01202,0.05516,0.66447,22.01457,-0.09392,0
5606,2015,HPQ,1.22744,2.83531,0.73662,14.78131,0.04261,0.164,0.967,1.75123,0.08243,0
4517,2015,NEE,0.67231,2.62988,0.71978,3.84641,0.03337,0.12191,0.21201,2.12161,0.10302,0
11672,2015,TJX,1.53844,1.66991,0.62545,54.27893,0.19807,0.52882,2.69099,10.97437,0.40839,0
6435,2015,KMB,0.85462,-84.70115,0.99299,10.55484,0.06825,-5.82184,1.25259,-264.00849,0.15647,0
140760,2015,MON.1,2.05235,2.13376,0.68043,9.09348,0.10557,0.33104,0.68435,6.5366,0.20838,0
157855,2015,CRM,0.77396,1.55269,0.60826,1.03014,-0.00371,-0.00948,0.52207,9.12745,0.2076,0
12540,2015,ADBE,2.17835,0.67483,0.40293,13.93889,0.05369,0.08992,0.40895,6.50276,0.31101,0
4598,2015,FDX,1.49713,2.34185,0.70076,9.34921,0.03951,0.13204,1.09337,3.19117,0.17683,0
3813,2015,TGT,1.11947,2.10736,0.67818,8.22793,0.08353,0.25955,1.83262,3.366,0.21403,0
170841,2015,PSX,1.62741,1.06675,0.50725,10.66346,0.08701,0.18299,1.75371,1.87471,0.23184,0
62263,2015,ALXN,3.37675,0.59025,0.37117,14.29285,0.01099,0.01748,0.19828,5.21179,0.13851,0
5046,2015,GD,1.17083,1.97979,0.66441,42.39796,0.09266,0.27612,0.9835,4.00372,0.11553,0
9850,2015,SO,0.71486,2.728,0.71727,5.56905,0.03091,0.11757,0.22331,2.07165,0.11169,0
105365,2015,AMT,0.83037,3.03558,0.75049,2.75591,0.02546,0.10299,0.17735,6.17831,0.10812,0
4029,2015,D,0.51613,3.56878,0.76866,3.70518,0.0323,0.14995,0.1987,3.18331,0.09902,0
2817,2015,CAT,1.30852,4.2955,0.81037,5.37274,0.02678,0.14194,0.59889,2.67233,0.10493,0
3851,2015,DAL,0.51672,3.89714,0.7958,15.15861,0.08518,0.41714,0.76606,3.63839,0.18747,0
13498,2015,CCL,0.35236,0.65062,0.39417,10.79079,0.04478,0.07391,0.40049,1.64104,0.29387,0
16478,2015,EOG,1.42487,1.08415,0.52019,-24.08442,-0.16773,-0.34957,0.3232,3.00737,0.25621,0
294524,2015,LYB,2.25086,2.47069,0.71112,19.26791,0.19669,0.68336,1.43846,5.83955,0.361,0
1177,2015,AET,0.82282,2.31133,0.69717,13.09928,0.04474,0.14833,1.12734,2.34499,0.1038,0
6502,2015,KR,0.76262,3.97346,0.79945,7.2831,0.06015,0.29897,3.24011,5.50283,0.17835,0
5071,2015,GIS,0.78513,3.15598,0.71663,8.90645,0.07818,0.34429,0.76284,7.59951,0.16901,0
1891,2015,ADP,1.06253,5.88583,0.85477,309.84615,0.04387,0.30207,0.33036,7.7819,0.06733,0
8972,2015,RTN,1.6017,1.8361,0.63509,12.03361,0.07083,0.20478,0.79393,3.67639,0.12686,0
111864,2015,CTSH,2.91432,0.4082,0.28987,121.01695,0.12427,0.17499,0.9503,3.93962,0.56856,0
145046,2015,ELV,1.61644,1.67825,0.62662,8.07764,0.04148,0.11109,1.28256,1.58075,0.10643,0
7171,2015,MCK,1.09598,5.17134,0.81589,10.4661,0.03992,0.25303,3.37471,3.96473,0.07957,0
160549,2015,LBTYK,0.3339,5.237,0.8467,0.98743,-0.01852,-0.11453,0.26409,3.34524,0.0987,0
29955,2015,BHC,1.03663,7.26353,0.87685,1.75926,-0.00596,-0.04935,0.21335,5.89723,0.05125,1
161844,2015,LVS,1.46471,1.84391,0.5989,9.82854,0.09369,0.28844,0.55693,5.11054,0.27447,0
10115,2015,SYK,2.26777,0.90894,0.47615,21.02778,0.08857,0.16908,0.61217,4.07315,0.11621,0
7985,2015,NOC,1.16071,3.42847,0.77419,10.21927,0.08138,0.36038,0.96205,6.19917,0.1142,0
180711,2015,AVGO,3.37355,1.24692,0.55495,9.84293,0.12878,0.28935,0.64426,7.2159,0.39435,0
4213,2015,ECL,0.93349,1.68762,0.62555,8.10682,0.05376,0.14502,0.7266,4.89918,0.17149,0
5878,2015,ITW,2.83784,2.01015,0.66762,12.69469,0.12073,0.36351,0.85225,6.45311,0.21893,0
15247,2015,VLO,2.03424,1.11994,0.51844,12.61508,0.08998,0.19438,1.84525,1.6295,0.24407,0
6310,2015,KMI,0.69471,1.38674,0.57906,2.21112,0.00301,0.0072,0.17125,0.94707,0.10889,1
114524,2015,EBAY,3.49271,1.70453,0.63025,15.6875,0.09699,0.26232,0.4831,4.94774,0.3598,0
61567,2015,EL,2.09239,1.25848,0.55647,26.98167,0.13216,0.29889,1.30843,8.91724,0.42385,0
17874,2015,TMUS,1.56276,2.77097,0.73482,1.31981,0.01174,0.04427,0.51337,1.93365,0.11801,1
8717,2015,PCP,3.92929,0.74797,0.42728,16.15116,0.03966,0.06943,0.34161,2.72925,0.10881,0
184996,2015,TSLA,0.99123,6.39286,0.86024,-4.46977,-0.10981,-0.81608,0.49997,28.96688,-0.07534,0
62634,2015,AABA,5.87712,0.55519,0.35671,-1.8776,-0.09643,-0.15009,0.10991,1.08317,-0.14781,0
24344,2015,VRTX,2.77902,1.495,0.56235,-5.51829,-0.22263,-0.59187,0.41312,32.97223,-0.26005,0
65417,2015,YUM,0.54663,7.79363,0.87926,12.85806,0.16012,1.41932,1.62291,33.67838,0.30127,0
149070,2015,CME,1.02933,2.27813,0.69495,17.09029,0.01851,0.06068,0.04938,1.48536,0.03236,1
14605,2015,WPP,0.9409,2.71472,0.72118,7.20765,0.04036,0.15191,0.42558,2.70875,0.06559,0
24316,2015,MNST,6.96748,0.18002,0.15256,31063.93333,0.09634,0.11368,0.47272,6.28434,0.24023,0
186342,2015,LNKD,3.31213,0.56298,0.35882,-2.33494,-0.0237,-0.03718,0.42659,6.65114,0.32077,0
27928,2015,INTU,1.46789,1.13036,0.5306,31.74074,0.07347,0.15652,0.8438,12.59561,0.57056,0
25124,2015,LIN,1.38722,3.05605,0.73219,12.6701,0.08445,0.35247,0.58824,6.64653,0.19996,0
5439,2015,HAL,4.03228,1.38708,0.58056,5.0108,-0.01816,-0.0434,0.63973,1.88451,0.1355,0
15704,2015,TRI,0.65677,1.27929,0.54975,4.55464,0.04313,0.10038,0.41963,2.31464,0.17743,0
7065,2015,MMC,1.3603,1.7832,0.63757,15.09816,0.08778,0.24551,0.70575,4.4433,0.16256,0
4321,2015,EMR,1.28833,1.72751,0.63202,18.3,0.12269,0.33535,1.00978,3.57803,0.18116,0
113490,2015,CCI,1.14716,2.10844,0.67829,1.87115,0.06902,0.21455,0.16626,4.07026,0.12021,0
184725,2015,NXPI,1.88854,1.26366,0.55214,4.03859,0.0579,0.13252,0.2315,2.50229,0.0914,0
1440,2015,AEP,0.57289,2.44684,0.70973,3.56448,0.03319,0.11442,0.26674,1.59927,0.11007,1
180405,2015,ATVI,1.2972,0.89031,0.47099,6.65327,0.05849,0.11056,0.30582,3.52412,0.16595,0
2710,2015,STZ,1.31039,1.56613,0.60555,5.54459,0.06218,0.16082,0.38599,4.30539,0.13761,0
138205,2015,ILMN,3.43463,0.97733,0.48991,14.81541,0.12516,0.24969,0.60193,15.22059,0.36509,0
2111,2015,BDX,1.37825,2.74372,0.73289,5.14286,0.02591,0.09701,0.38337,3.90158,0.08801,0
9882,2015,LUV,0.54334,1.89644,0.65475,35.3719,0.10234,0.29641,0.92192,3.78985,0.23205,0
6733,2015,BBWI,2.21653,-33.78764,1.03038,6.56287,0.14753,-4.83784,1.43106,-107.6583,0.21358,0
186989,2015,MPC,1.49267,1.77079,0.54366,13.31143,0.06615,0.21546,1.49273,2.07955,0.17325,0
1209,2015,APD,0.79789,1.38736,0.57673,12.25623,0.07328,0.17629,0.56743,3.79025,0.2424,0
2751,2015,CAH,1.2615,3.81809,0.79245,15.5112,0.04031,0.19421,3.4016,4.38574,0.10634,0
24782,2015,PRGO,1.87926,0.84949,0.45931,6.45786,0.00649,0.012,0.23346,2.53603,0.13229,0
22260,2015,HCA,1.67368,-5.10462,1.18464,3.58258,0.06502,-0.28017,1.21176,-3.54872,0.12204,0
6268,2015,JCI,1.05698,1.82363,0.63768,6.93805,0.05267,0.15064,1.25296,2.58048,0.08561,0
11060,2015,VFC,2.14405,0.79013,0.44138,20.18205,0.12776,0.22871,1.28396,4.93176,0.26947,0
60900,2015,DISH,0.68628,7.22307,0.86752,2.28185,0.03264,0.27179,0.65841,9.65591,0.1227,0
7637,2015,VTRS,1.57021,1.28036,0.56144,7.4871,0.03806,0.08681,0.42345,2.71677,0.16066,0
22734,2015,BXLT,2.46363,2.14195,0.68173,15.30526,0.07754,0.24363,0.49866,6.75653,0.09506,0
27914,2015,HUM,1.92726,1.38788,0.58122,12.74247,0.05165,0.12333,2.19749,2.55856,0.06045,0
1045,2015,AAL,0.73392,7.59184,0.88361,7.81545,0.15718,1.35049,0.84664,4.69436,0.14607,0
8247,2015,PPG,1.40765,2.40959,0.70315,15.68889,0.08234,0.28216,0.90004,5.29253,0.15299,0
8264,2015,PCG,0.91498,2.80592,0.73432,2.94153,0.01402,0.05357,0.26576,1.57884,0.08069,1
7163,2015,SPGI,1.13343,36.18557,0.85788,20.12745,0.14127,5.95876,0.64927,134.75988,0.0094,0
8539,2015,EXC,1.68173,2.63878,0.71356,3.98498,0.02379,0.08797,0.30872,0.99044,0.1119,1
6375,2015,K,0.56386,6.1687,0.85994,6.4632,0.04022,0.28853,0.88254,11.88733,0.12882,0
7923,2015,NSC,1.18019,1.81096,0.64425,5.22281,0.04542,0.12767,0.3068,2.06683,0.13035,0
2574,2015,CSX,1.51947,2.00575,0.667,6.63971,0.05617,0.1689,0.33708,2.15028,0.1442,0
3221,2015,AON,1.06771,3.4394,0.77312,7.41392,0.05099,0.22683,0.43005,4.0744,0.09566,0
25279,2015,BSX,1.4284,1.86915,0.65146,5.0,-0.01318,-0.03782,0.41234,3.92914,0.05079,0
28180,2015,ORLY,0.98806,2.40419,0.70624,23.74862,0.13947,0.47479,1.19321,12.62853,0.27177,0
11923,2015,APC,0.9524,2.41493,0.66698,-6.10201,-0.14418,-0.52204,0.20438,1.9263,-0.06063,1
9667,2015,SHW,1.24139,5.67334,0.85015,26.63346,0.18195,1.21424,1.9578,27.59194,0.29396,0
178083,2015,VMW,2.26689,0.98788,0.49682,56.15385,0.06332,0.1259,0.42214,3.01421,0.24275,0
